account_id,risk_score_max,risk_score_mean,profile,is_at_risk_true,n_transactions,avg_night_ratio,avg_tx_24h,avg_unique_recv,avg_burst_score,avg_temporal_shift,avg_qris_ratio,final_risk_score,risk_level,recommendation,top_triggers
AUG_0359,100.0,92.641815,escalating,1,55,0.4646872727272727,18.545454545454547,3.018181818181818,4.540989090909091,0.4646872727272727,0.14488727272727273,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Frekuensi tinggi & Velocity burst
AUG_0360,100.0,94.56,escalating,1,55,0.37110363636363636,18.545454545454547,3.327272727272727,5.496572727272728,0.37110363636363636,0.1472109090909091,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0361,100.0,93.64001,escalating,1,55,0.3905090909090909,18.545454545454547,3.2363636363636363,5.374390909090909,0.3905090909090909,0.12232181818181817,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0362,100.0,85.469086,escalating,1,55,0.19094,18.545454545454547,3.1636363636363636,5.496572727272728,0.19094,0.18774909090909092,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0363,100.0,79.29455,escalating,1,55,0.1603,18.545454545454547,3.1454545454545455,5.496572727272728,0.1603,0.16021272727272728,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0364,100.0,87.336365,escalating,1,55,0.22521454545454545,18.545454545454547,3.2,5.496572727272728,0.22521454545454545,0.22197090909090908,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0365,100.0,94.18,escalating,1,55,0.4197509090909091,18.545454545454547,3.1818181818181817,5.143778181818182,0.4197509090909091,0.16706,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0366,100.0,83.718185,escalating,1,55,0.19094,18.545454545454547,3.1636363636363636,5.496572727272728,0.19094,0.12287272727272727,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0367,100.0,94.45273,escalating,1,55,0.4309218181818182,18.545454545454547,3.2545454545454544,5.034687272727273,0.4309218181818182,0.14601818181818182,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0368,100.0,84.681816,escalating,1,55,0.19094,18.545454545454547,3.2545454545454544,5.496572727272728,0.19094,0.20220000000000002,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0369,100.0,93.472725,escalating,1,55,0.3292454545454545,18.545454545454547,3.1636363636363636,5.496572727272728,0.3292454545454545,0.11254181818181819,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0370,100.0,91.94182,escalating,1,55,0.3292454545454545,18.545454545454547,3.418181818181818,5.496572727272728,0.3292454545454545,0.11608,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0371,100.0,94.69455,escalating,1,55,0.4065254545454545,18.545454545454547,3.2181818181818183,5.256909090909091,0.4065254545454545,0.15717090909090908,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0372,100.0,90.63818,escalating,1,55,0.4714890909090909,18.545454545454547,2.7454545454545456,4.279027272727273,0.4714890909090909,0.09133999999999999,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Frekuensi tinggi & Velocity burst
AUG_0373,100.0,84.24545,escalating,1,55,0.19094,18.545454545454547,3.327272727272727,5.496572727272728,0.19094,0.1477509090909091,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0374,100.0,87.38182,escalating,1,55,0.2022109090909091,18.545454545454547,3.290909090909091,5.496572727272728,0.2022109090909091,0.18005636363636365,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0375,100.0,94.71454,escalating,1,55,0.44035636363636366,18.545454545454547,3.272727272727273,4.9293581818181815,0.44035636363636366,0.17141090909090909,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0376,100.0,94.034546,escalating,1,55,0.4309218181818182,18.545454545454547,3.418181818181818,5.034687272727273,0.4309218181818182,0.2223109090909091,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0377,100.0,94.77273,escalating,1,55,0.44035636363636366,18.545454545454547,3.0,4.9293581818181815,0.44035636363636366,0.11573090909090909,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0378,100.0,76.61636,escalating,1,55,0.15097636363636366,18.545454545454547,3.327272727272727,5.496572727272728,0.15097636363636366,0.13741454545454546,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0379,100.0,85.12182,escalating,1,55,0.19094,18.545454545454547,3.1454545454545455,5.496572727272728,0.19094,0.13062181818181817,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0380,100.0,90.63818,escalating,1,55,0.4714890909090909,18.545454545454547,3.090909090909091,4.279027272727273,0.4714890909090909,0.2066109090909091,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Frekuensi tinggi & Velocity burst
AUG_0381,100.0,92.71636,escalating,1,55,0.4646872727272727,18.545454545454547,3.7636363636363637,4.540989090909091,0.4646872727272727,0.12583272727272726,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Frekuensi tinggi & Velocity burst
AUG_0382,100.0,90.62182,escalating,1,55,0.4714890909090909,18.545454545454547,3.6,4.279027272727273,0.4714890909090909,0.23045272727272728,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Frekuensi tinggi & Velocity burst
AUG_0383,100.0,90.58,escalating,1,55,0.4714890909090909,18.545454545454547,3.6,4.279027272727273,0.4714890909090909,0.20947272727272728,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Frekuensi tinggi & Velocity burst
AUG_0384,100.0,93.19636,escalating,1,55,0.4603090909090909,18.545454545454547,3.8,4.633550909090909,0.4603090909090909,0.22570545454545454,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Frekuensi tinggi & Velocity burst
AUG_0385,100.0,88.29273,escalating,1,55,0.22521454545454545,18.545454545454547,4.072727272727272,5.496572727272728,0.22521454545454545,0.17393454545454545,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0386,100.0,88.123634,escalating,1,55,0.22521454545454545,18.545454545454547,4.036363636363636,5.496572727272728,0.22521454545454545,0.4072272727272727,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0387,100.0,92.70545,escalating,1,55,0.4646872727272727,18.545454545454547,3.7636363636363637,4.540989090909091,0.4646872727272727,0.14263636363636364,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Frekuensi tinggi & Velocity burst
AUG_0388,100.0,92.00364,escalating,1,55,0.46812000000000004,18.545454545454547,3.727272727272727,4.451149090909091,0.46812000000000004,0.22614363636363638,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Frekuensi tinggi & Velocity burst
AUG_0389,100.0,93.37455,escalating,1,55,0.45488181818181816,18.545454545454547,3.8363636363636364,4.7290054545454545,0.45488181818181816,0.13380727272727272,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0390,100.0,93.52909,escalating,1,55,0.37110363636363636,18.545454545454547,4.072727272727272,5.496572727272728,0.37110363636363636,0.31091636363636366,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0391,100.0,91.34545,escalating,1,55,0.47036,18.545454545454547,3.672727272727273,4.363876363636364,0.47036,0.20907272727272727,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Frekuensi tinggi & Velocity burst
AUG_0392,100.0,85.89273,escalating,1,55,0.19094,18.545454545454547,4.072727272727272,5.496572727272728,0.19094,0.2654890909090909,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0393,100.0,86.88546,escalating,1,55,0.2267709090909091,18.545454545454547,4.072727272727272,5.496572727272728,0.2267709090909091,0.20265636363636363,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0394,100.0,95.185455,escalating,1,55,0.44035636363636366,18.545454545454547,3.909090909090909,4.9293581818181815,0.44035636363636366,0.18587636363636365,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0395,100.0,95.26363,escalating,1,55,0.4197509090909091,18.545454545454547,3.981818181818182,5.143778181818182,0.4197509090909091,0.14952727272727273,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0396,100.0,88.718185,escalating,1,55,0.22521454545454545,18.545454545454547,4.072727272727272,5.496572727272728,0.22521454545454545,0.17257999999999998,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0397,100.0,90.623634,escalating,1,55,0.4714890909090909,18.545454545454547,3.6,4.279027272727273,0.4714890909090909,0.16924,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Frekuensi tinggi & Velocity burst
AUG_0398,100.0,95.659996,escalating,1,55,0.4309218181818182,18.545454545454547,3.9454545454545453,5.034687272727273,0.4309218181818182,0.16693999999999998,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0399,100.0,95.22727,escalating,1,55,0.44035636363636366,18.545454545454547,4.109090909090909,4.9293581818181815,0.44035636363636366,0.1304927272727273,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0400,100.0,95.27637,escalating,1,55,0.4197509090909091,18.545454545454547,4.127272727272727,5.143778181818182,0.4197509090909091,0.19736363636363638,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0401,100.0,95.954544,escalating,1,55,0.4065254545454545,18.545454545454547,4.218181818181818,5.256909090909091,0.4065254545454545,0.17618,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0402,100.0,91.329094,escalating,1,55,0.47036,18.545454545454547,3.672727272727273,4.363876363636364,0.47036,0.13063636363636363,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Frekuensi tinggi & Velocity burst
AUG_0403,100.0,90.94546,escalating,1,55,0.3292454545454545,18.545454545454547,4.2,5.496572727272728,0.3292454545454545,0.3326363636363636,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0404,100.0,84.89273,escalating,1,55,0.1700381818181818,18.545454545454547,4.072727272727272,5.496572727272728,0.1700381818181818,0.1896090909090909,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0405,100.0,94.08727,escalating,1,55,0.45488181818181816,18.545454545454547,3.8727272727272726,4.7290054545454545,0.45488181818181816,0.18251272727272727,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0406,100.0,94.5,escalating,1,55,0.44828181818181817,18.545454545454547,3.963636363636364,4.82754,0.44828181818181817,0.32182727272727274,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0407,100.0,85.78364,escalating,1,55,0.19094,18.545454545454547,4.218181818181818,5.496572727272728,0.19094,0.14758909090909092,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0408,100.0,90.59091,escalating,1,55,0.4714890909090909,18.545454545454547,3.6,4.279027272727273,0.4714890909090909,0.14322181818181817,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Frekuensi tinggi & Velocity burst
AUG_0409,100.0,96.61273,escalating,1,55,0.4065254545454545,18.545454545454547,4.0181818181818185,5.256909090909091,0.4065254545454545,0.14154,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0410,100.0,86.96364,escalating,1,55,0.21412545454545454,18.545454545454547,4.1454545454545455,5.496572727272728,0.21412545454545454,0.1940472727272727,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0411,100.0,90.07059,escalating,1,51,0.28911764705882353,5.666666666666667,3.2745098039215685,2.5906549019607845,0.24135882352941176,0.18823333333333334,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0412,100.0,86.76078,escalating,1,51,0.2434313725490196,5.666666666666667,3.5294117647058822,2.5906549019607845,0.23292745098039216,0.21202941176470588,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0413,100.0,87.6549,escalating,1,51,0.299421568627451,5.666666666666667,3.2745098039215685,2.5906549019607845,0.2730921568627451,0.19538627450980392,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0414,100.0,91.72549,escalating,1,51,0.2726764705882353,5.666666666666667,3.4901960784313726,2.5906549019607845,0.26217254901960785,0.18203529411764705,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0415,100.0,93.378426,escalating,1,51,0.3499921568627451,5.647058823529412,3.215686274509804,2.345833333333333,0.29368823529411764,0.19815882352941175,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Aktivitas malam tinggi
AUG_0416,100.0,87.67451,escalating,1,51,0.18215294117647057,5.666666666666667,3.2745098039215685,2.5906549019607845,0.17444901960784315,0.3001313725490196,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0417,100.0,92.63138,escalating,1,51,0.3905921568627451,5.647058823529412,3.5686274509803924,2.4534000000000002,0.32875882352941177,0.2715019607843137,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Aktivitas malam tinggi
AUG_0418,100.0,90.015686,escalating,1,51,0.2434313725490196,5.666666666666667,3.2745098039215685,2.5906549019607845,0.23292745098039216,0.2041235294117647,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0419,100.0,87.011765,escalating,1,51,0.18774705882352943,5.666666666666667,3.392156862745098,2.5906549019607845,0.18529607843137255,0.2962254901960784,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0420,100.0,90.66274,escalating,1,51,0.2726764705882353,5.666666666666667,3.450980392156863,2.5906549019607845,0.26217254901960785,0.2670078431372549,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0421,100.0,86.543144,escalating,1,51,0.299421568627451,5.666666666666667,3.5686274509803924,2.5906549019607845,0.2730921568627451,0.2646764705882353,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0422,100.0,90.229416,escalating,1,51,0.2434313725490196,5.666666666666667,3.2745098039215685,2.5906549019607845,0.23292745098039216,0.20284901960784313,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0423,100.0,91.58039,escalating,1,51,0.3905921568627451,5.647058823529412,3.3529411764705883,2.4534000000000002,0.32875882352941177,0.2456549019607843,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Aktivitas malam tinggi
AUG_0424,100.0,93.227455,escalating,1,51,0.3499921568627451,5.647058823529412,3.215686274509804,2.345833333333333,0.29368823529411764,0.18166666666666667,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Aktivitas malam tinggi
AUG_0425,100.0,90.988235,escalating,1,51,0.2726764705882353,5.666666666666667,3.2745098039215685,2.5906549019607845,0.26217254901960785,0.20430980392156864,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0426,100.0,90.37647,escalating,1,51,0.28911764705882353,5.666666666666667,3.4313725490196076,2.5906549019607845,0.24135882352941176,0.21165882352941176,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0427,100.0,89.456856,escalating,1,51,0.3288274509803921,5.666666666666667,3.372549019607843,2.5906549019607845,0.2810686274509804,0.17807058823529412,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0428,100.0,86.958824,escalating,1,51,0.22724313725490194,5.666666666666667,3.549019607843137,2.5906549019607845,0.21954117647058824,0.348678431372549,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0429,100.0,90.53529,escalating,1,51,0.4096,5.647058823529412,3.215686274509804,2.345833333333333,0.35329803921568625,0.17933333333333334,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Aktivitas malam tinggi
AUG_0430,100.0,94.08431,escalating,1,51,0.476078431372549,5.588235294117647,3.2745098039215685,2.1245960784313724,0.4249588235294117,0.2948764705882353,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Pergeseran ke malam
AUG_0431,100.0,89.28824,escalating,1,51,0.28911764705882353,5.666666666666667,3.450980392156863,2.5906549019607845,0.24135882352941176,0.20395098039215687,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0432,100.0,86.99216,escalating,1,51,0.299421568627451,5.666666666666667,3.2745098039215685,2.5906549019607845,0.2730921568627451,0.18776470588235294,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0433,100.0,87.621574,escalating,1,51,0.22724313725490194,5.666666666666667,3.3529411764705883,2.5906549019607845,0.21954117647058824,0.24143529411764705,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0434,100.0,87.833336,escalating,1,51,0.14504313725490195,5.666666666666667,3.4313725490196076,2.5906549019607845,0.1425921568627451,0.2170137254901961,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0435,100.0,87.17451,escalating,1,51,0.14504313725490195,5.666666666666667,3.2745098039215685,2.5906549019607845,0.1425921568627451,0.20451372549019606,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0436,100.0,93.772545,escalating,1,51,0.4032235294117647,5.666666666666667,3.5098039215686274,2.263480392156863,0.33774705882352946,0.21743333333333334,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Aktivitas malam tinggi
AUG_0437,100.0,88.55295,escalating,1,51,0.14504313725490195,5.666666666666667,3.2745098039215685,2.5906549019607845,0.1425921568627451,0.2617686274509804,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0438,100.0,94.60588,escalating,1,51,0.476078431372549,5.588235294117647,3.1372549019607843,2.1245960784313724,0.4249588235294117,0.16360392156862744,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Pergeseran ke malam
AUG_0439,100.0,91.90196,escalating,1,51,0.3905921568627451,5.647058823529412,3.6470588235294117,2.4534000000000002,0.32875882352941177,0.17487450980392155,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Aktivitas malam tinggi
AUG_0440,100.0,86.89216,escalating,1,51,0.18774705882352943,5.666666666666667,3.764705882352941,2.5906549019607845,0.18529607843137255,0.22242352941176471,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0441,100.0,76.47843,escalating,1,51,0.38298235294117644,4.352941176470588,3.9607843137254903,2.0120588235294115,0.24677450980392157,0.1978529411764706,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0442,100.0,79.86667,escalating,1,51,0.23419607843137252,4.333333333333333,3.980392156862745,2.104778431372549,0.1916078431372549,0.17378235294117647,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0443,100.0,77.06078,escalating,1,51,0.22818627450980392,4.333333333333333,3.980392156862745,2.104778431372549,0.18560000000000001,0.24395882352941178,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0444,100.0,81.20981,escalating,1,51,0.2405843137254902,4.333333333333333,3.980392156862745,2.104778431372549,0.1975235294117647,0.2398901960784314,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0445,100.0,72.82549,escalating,1,51,0.3924098039215686,4.333333333333333,3.980392156862745,2.1043666666666665,0.26308039215686274,0.17977450980392157,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0446,100.0,78.73726,escalating,1,51,0.3990941176470588,4.372549019607843,3.9215686274509802,1.9336274509803921,0.24788039215686275,0.21750980392156863,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0447,100.0,78.96863,escalating,1,51,0.23419607843137252,4.333333333333333,3.980392156862745,2.104778431372549,0.1916078431372549,0.13632745098039215,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0448,100.0,76.98235,escalating,1,51,0.33915686274509804,4.333333333333333,3.980392156862745,2.104778431372549,0.2418078431372549,0.14630196078431373,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0449,100.0,79.5,escalating,1,51,0.22818627450980392,4.333333333333333,3.980392156862745,2.104778431372549,0.18560000000000001,0.1638078431372549,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0450,100.0,76.47843,escalating,1,51,0.34044117647058825,4.352941176470588,3.9607843137254903,2.0128627450980394,0.19754117647058825,0.1715862745098039,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0451,100.0,79.58039,escalating,1,51,0.24657450980392157,4.333333333333333,3.9607843137254903,2.104778431372549,0.2035156862745098,0.19344117647058826,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0452,100.0,78.53333,escalating,1,51,0.1839941176470588,4.333333333333333,3.980392156862745,2.104778431372549,0.14922549019607842,0.2854450980392157,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0453,100.0,74.68235,escalating,1,51,0.34822941176470584,4.333333333333333,3.980392156862745,2.1043666666666665,0.2346156862745098,0.1286156862745098,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0454,100.0,77.91569,escalating,1,51,0.30638823529411763,4.333333333333333,3.980392156862745,2.104778431372549,0.21731960784313725,0.13692941176470588,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0455,100.0,76.40196,escalating,1,51,0.34044117647058825,4.352941176470588,3.9019607843137254,2.0128627450980394,0.19754117647058825,0.22054509803921568,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0456,100.0,78.511765,escalating,1,51,0.2405843137254902,4.333333333333333,3.980392156862745,2.104778431372549,0.1975235294117647,0.20053333333333334,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0457,100.0,76.82353,escalating,1,51,0.33915686274509804,4.333333333333333,3.980392156862745,2.104778431372549,0.2418078431372549,0.20501960784313725,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0458,100.0,79.52353,escalating,1,51,0.30638823529411763,4.333333333333333,3.980392156862745,2.104778431372549,0.21731960784313725,0.20219607843137255,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0459,100.0,76.039215,escalating,1,51,0.1839941176470588,4.333333333333333,3.980392156862745,2.104778431372549,0.14922549019607842,0.14068039215686273,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0460,100.0,73.25687,escalating,1,51,0.4258156862745098,4.333333333333333,3.980392156862745,2.1043666666666665,0.2919529411764706,0.34562745098039216,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Velocity burst
AUG_0461,100.0,74.05882,escalating,1,51,0.34822941176470584,4.333333333333333,3.980392156862745,2.1043666666666665,0.2346156862745098,0.15306274509803922,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0462,100.0,79.301956,escalating,1,51,0.30638823529411763,4.333333333333333,3.980392156862745,2.104778431372549,0.21731960784313725,0.19340588235294118,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0463,100.0,74.4549,escalating,1,51,0.32278039215686277,4.313725490196078,3.9607843137254903,1.9671117647058822,0.2078921568627451,0.14905294117647058,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Banyak penerima & Velocity burst
AUG_0464,100.0,79.46863,escalating,1,51,0.1936372549019608,4.333333333333333,3.980392156862745,2.104778431372549,0.16244117647058823,0.12048823529411765,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0465,100.0,73.21765,escalating,1,51,0.4258156862745098,4.333333333333333,3.980392156862745,2.1043666666666665,0.2919529411764706,0.21246470588235292,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Velocity burst
AUG_0466,100.0,78.45098,escalating,1,51,0.23310980392156863,4.333333333333333,3.980392156862745,2.104778431372549,0.19005098039215687,0.17290392156862744,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0467,100.0,74.2902,escalating,1,51,0.3924098039215686,4.333333333333333,3.980392156862745,2.1043666666666665,0.26308039215686274,0.14099411764705883,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0468,100.0,80.15686,escalating,1,51,0.22818627450980392,4.333333333333333,3.980392156862745,2.104778431372549,0.18560000000000001,0.14505686274509805,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0469,100.0,76.97843,escalating,1,51,0.4054392156862745,4.352941176470588,3.9607843137254903,2.0120588235294115,0.26922549019607844,0.26308431372549024,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Velocity burst
AUG_0470,100.0,75.305885,escalating,1,51,0.32278039215686277,4.313725490196078,3.9607843137254903,1.9671117647058822,0.2078921568627451,0.197021568627451,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Banyak penerima & Velocity burst
AUG_0471,100.0,88.825005,heavy_gambler,1,44,0.1938068181818182,9.5,2.7045454545454546,4.0777113636363636,0.1938068181818182,0.8162818181818182,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Penggunaan QRIS tinggi & Velocity burst
AUG_0472,100.0,89.075005,heavy_gambler,1,44,0.20995454545454545,9.5,2.7045454545454546,4.0777113636363636,0.20995454545454545,0.8251068181818181,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Penggunaan QRIS tinggi & Velocity burst
