account_id,step,day,profile,is_at_risk,hour_of_day,is_night,night_ratio_7d,night_ratio_14d,temporal_shift,amount,amount_log,amount_vs_avg_7d,total_amount_7d,tx_count_24h,tx_count_7d,burst_score,unique_recv_7d,unique_recv_24h,qris_ratio_7d,channel,drain_cycle_flag,dormant_flag,is_gambling
AUG_0482,33,1,heavy_gambler,1,9,0,0.2857,0.2857,0.2857,44978.0,10.714,0.5725,1099803.0,11,14,5.5,3,3,1.0,qris,0,0,1
AUG_0482,35,1,heavy_gambler,1,11,0,0.2667,0.2667,0.2667,14571.0,9.5869,0.1909,1144781.0,11,15,5.1333,3,3,1.0,qris,0,0,1
AUG_0482,37,1,heavy_gambler,1,13,0,0.25,0.25,0.25,32157.0,10.3784,0.4438,1159352.0,11,16,4.8125,3,3,1.0,qris,0,0,1
AUG_0482,39,1,heavy_gambler,1,15,0,0.2353,0.2353,0.2353,55991.0,10.933,0.7989,1191509.0,11,17,4.5294,3,3,1.0,qris,0,0,1
AUG_0482,41,1,heavy_gambler,1,17,0,0.2222,0.2222,0.2222,21226.0,9.963,0.3063,1247500.0,11,18,4.2778,3,3,1.0,qris,0,0,1
AUG_0482,44,1,heavy_gambler,1,20,0,0.2105,0.2105,0.2105,408615.0,12.9205,6.1193,1268726.0,11,19,4.0526,3,3,1.0,ewallet,0,0,0
AUG_0482,46,1,heavy_gambler,1,22,1,0.2,0.2,0.2,17751.0,9.7843,0.2117,1677341.0,11,20,3.85,3,3,0.95,qris,1,0,1
AUG_0482,48,2,heavy_gambler,1,0,1,0.2381,0.2381,0.2381,8490.0,9.0468,0.1052,1695092.0,11,21,3.6667,3,3,0.9524,qris,1,0,1
AUG_0482,50,2,heavy_gambler,1,2,1,0.2727,0.2727,0.2727,33056.0,10.406,0.4269,1703582.0,11,22,3.5,3,3,0.9545,qris,0,0,1
AUG_0482,52,2,heavy_gambler,1,4,1,0.3043,0.3043,0.3043,20816.0,9.9435,0.2757,1736638.0,11,23,3.3478,3,3,0.9565,qris,0,0,1
AUG_0482,54,2,heavy_gambler,1,6,0,0.3333,0.3333,0.3333,36956.0,10.5175,0.5047,1757454.0,11,24,3.2083,3,3,0.9583,qris,0,0,1
AUG_0482,57,2,heavy_gambler,1,9,0,0.32,0.32,0.32,16659.0,9.7208,0.2321,1794410.0,11,25,3.08,3,3,0.96,qris,0,0,1
AUG_0482,59,2,heavy_gambler,1,11,0,0.3077,0.3077,0.3077,14243.0,9.5641,0.2045,1811069.0,11,26,2.9615,3,3,0.9615,qris,0,0,1
AUG_0482,61,2,heavy_gambler,1,13,0,0.2963,0.2963,0.2963,41929.0,10.6438,0.6202,1825312.0,11,27,2.8519,3,3,0.963,qris,0,0,1
AUG_0482,63,2,heavy_gambler,1,15,0,0.2857,0.2857,0.2857,51560.0,10.8505,0.7732,1867241.0,11,28,2.75,3,3,0.9643,qris,0,0,1
AUG_0482,65,2,heavy_gambler,1,17,0,0.2759,0.2759,0.2759,224880.0,12.3233,3.3987,1918801.0,11,29,2.6552,3,3,0.9655,ewallet,0,0,0
AUG_0482,68,2,heavy_gambler,1,20,0,0.2667,0.2667,0.2667,8952.0,9.0997,0.1253,2143681.0,11,30,2.5667,3,3,0.9333,qris,1,0,1
AUG_0482,70,2,heavy_gambler,1,22,1,0.2581,0.2581,0.2581,18341.0,9.8169,0.2641,2152633.0,11,31,2.4839,3,3,0.9355,qris,0,0,1
AUG_0482,72,3,heavy_gambler,1,0,1,0.2812,0.2812,0.2812,24321.0,10.0991,0.3585,2170974.0,11,32,2.4062,3,3,0.9375,qris,0,0,1
AUG_0482,74,3,heavy_gambler,1,2,1,0.303,0.303,0.303,17176.0,9.7513,0.2582,2195295.0,11,33,2.3333,3,3,0.9394,qris,0,0,1
AUG_0482,76,3,heavy_gambler,1,4,1,0.3235,0.3235,0.3235,50371.0,10.8272,0.7741,2212471.0,11,34,2.2647,3,3,0.9412,qris,0,0,1
AUG_0482,78,3,heavy_gambler,1,6,0,0.3429,0.3429,0.3429,29948.0,10.3073,0.4632,2262842.0,11,35,2.2,3,3,0.9429,qris,0,0,1
AUG_0482,80,3,heavy_gambler,1,8,0,0.3333,0.3333,0.3333,54696.0,10.9096,0.8588,2292790.0,11,36,2.1389,3,3,0.9444,qris,0,0,1
AUG_0482,82,3,heavy_gambler,1,10,0,0.3243,0.3243,0.3243,20312.0,9.919,0.3201,2347486.0,11,37,2.0811,3,3,0.9459,qris,0,0,1
AUG_0482,85,3,heavy_gambler,1,13,0,0.3158,0.3158,0.3158,574111.0,13.2606,9.2137,2367798.0,11,38,2.0263,3,3,0.9474,ewallet,0,0,0
AUG_0482,87,3,heavy_gambler,1,15,0,0.3077,0.3077,0.3077,11396.0,9.3411,0.1511,2941909.0,11,39,1.9744,3,3,0.9231,qris,1,0,1
AUG_0482,89,3,heavy_gambler,1,17,0,0.3,0.3,0.3,23673.0,10.0721,0.3206,2953305.0,11,40,1.925,3,3,0.925,qris,1,0,1
AUG_0482,91,3,heavy_gambler,1,19,0,0.2927,0.2927,0.2927,26509.0,10.1853,0.3651,2976978.0,11,41,1.878,3,3,0.9268,qris,0,0,1
AUG_0482,93,3,heavy_gambler,1,21,0,0.2857,0.2857,0.2857,48860.0,10.7967,0.6832,3003487.0,11,42,1.8333,3,3,0.9286,qris,0,0,1
AUG_0482,95,3,heavy_gambler,1,23,1,0.2791,0.2791,0.2791,29892.0,10.3054,0.4211,3052347.0,11,43,1.7907,3,3,0.9302,qris,0,0,1
AUG_0483,5,0,heavy_gambler,1,5,0,0.0,0.0,0.0,585921.0,13.2809,1.0,0.0,0,0,0.0,0,0,0.0,ewallet,0,0,0
AUG_0483,7,0,heavy_gambler,1,7,0,0.0,0.0,0.0,17519.0,9.7711,0.0299,585921.0,1,1,7.0,1,1,0.0,qris,0,0,1
AUG_0483,9,0,heavy_gambler,1,9,0,0.0,0.0,0.0,35799.0,10.4857,0.1186,603440.0,2,2,7.0,2,2,0.5,qris,0,0,1
AUG_0483,11,0,heavy_gambler,1,11,0,0.0,0.0,0.0,17662.0,9.7792,0.0829,639239.0,3,3,7.0,2,2,0.6667,qris,0,0,1
AUG_0483,13,0,heavy_gambler,1,13,0,0.0,0.0,0.0,52855.0,10.8753,0.3218,656901.0,4,4,7.0,2,2,0.75,qris,0,0,1
AUG_0483,15,0,heavy_gambler,1,15,0,0.0,0.0,0.0,11897.0,9.3841,0.0838,709756.0,5,5,7.0,2,2,0.8,qris,0,0,1
AUG_0483,18,0,heavy_gambler,1,18,0,0.0,0.0,0.0,32376.0,10.3852,0.2692,721653.0,6,6,7.0,2,2,0.8333,qris,0,0,1
AUG_0483,20,0,heavy_gambler,1,20,0,0.0,0.0,0.0,36046.0,10.4926,0.3346,754029.0,7,7,7.0,2,2,0.8571,qris,0,0,1
AUG_0483,22,0,heavy_gambler,1,22,1,0.0,0.0,0.0,22467.0,10.0198,0.2275,790075.0,8,8,7.0,2,2,0.875,qris,0,0,1
AUG_0483,24,1,heavy_gambler,1,0,1,0.1111,0.1111,0.1111,54175.0,10.9,0.6001,812542.0,9,9,7.0,2,2,0.8889,qris,0,0,1
AUG_0483,27,1,heavy_gambler,1,3,1,0.2,0.2,0.2,211177.0,12.2605,2.4365,866717.0,10,10,7.0,3,3,0.9,ewallet,0,0,0
AUG_0483,29,1,heavy_gambler,1,5,0,0.2727,0.2727,0.2727,10590.0,9.2678,0.1081,1077894.0,11,11,7.0,3,3,0.8182,qris,1,0,1
AUG_0483,31,1,heavy_gambler,1,7,0,0.25,0.25,0.25,24901.0,10.1227,0.2745,1088484.0,11,12,6.4167,3,3,0.8333,qris,0,0,1
AUG_0483,33,1,heavy_gambler,1,9,0,0.2308,0.2308,0.2308,22097.0,10.0032,0.258,1113385.0,11,13,5.9231,3,3,0.8462,qris,0,0,1
AUG_0483,35,1,heavy_gambler,1,11,0,0.2143,0.2143,0.2143,49518.0,10.8101,0.6105,1135482.0,11,14,5.5,3,3,0.8571,qris,0,0,1
AUG_0483,37,1,heavy_gambler,1,13,0,0.2,0.2,0.2,15798.0,9.6677,0.2,1185000.0,11,15,5.1333,3,3,0.8667,qris,0,0,1
AUG_0483,39,1,heavy_gambler,1,15,0,0.1875,0.1875,0.1875,37531.0,10.5329,0.5001,1200798.0,11,16,4.8125,3,3,0.875,qris,0,0,1
AUG_0483,41,1,heavy_gambler,1,17,0,0.1765,0.1765,0.1765,50664.0,10.833,0.6955,1238329.0,11,17,4.5294,3,3,0.8824,qris,0,0,1
AUG_0483,43,1,heavy_gambler,1,19,0,0.1667,0.1667,0.1667,25928.0,10.1631,0.3621,1288993.0,11,18,4.2778,3,3,0.8889,qris,0,0,1
AUG_0483,46,1,heavy_gambler,1,22,1,0.1579,0.1579,0.1579,506299.0,13.1349,7.3158,1314921.0,11,19,4.0526,3,3,0.8947,qris,0,0,0
AUG_0483,48,2,heavy_gambler,1,0,1,0.2,0.2,0.2,16709.0,9.7238,0.1835,1821220.0,11,20,3.85,3,3,0.9,qris,1,0,1
AUG_0483,50,2,heavy_gambler,1,2,1,0.2381,0.2381,0.2381,11410.0,9.3423,0.1304,1837929.0,11,21,3.6667,3,3,0.9048,qris,1,0,1
AUG_0483,52,2,heavy_gambler,1,4,1,0.2727,0.2727,0.2727,25642.0,10.152,0.305,1849339.0,11,22,3.5,3,3,0.9091,qris,0,0,1
AUG_0483,54,2,heavy_gambler,1,6,0,0.3043,0.3043,0.3043,28745.0,10.2663,0.3526,1874981.0,11,23,3.3478,3,3,0.913,qris,0,0,1
AUG_0483,56,2,heavy_gambler,1,8,0,0.2917,0.2917,0.2917,45212.0,10.7191,0.57,1903726.0,11,24,3.2083,3,3,0.9167,qris,0,0,1
AUG_0483,59,2,heavy_gambler,1,11,0,0.28,0.28,0.28,23543.0,10.0666,0.302,1948938.0,11,25,3.08,3,3,0.92,qris,0,0,1
AUG_0483,61,2,heavy_gambler,1,13,0,0.2692,0.2692,0.2692,12858.0,9.4618,0.1695,1972481.0,11,26,2.9615,3,3,0.9231,qris,0,0,1
AUG_0483,63,2,heavy_gambler,1,15,0,0.2593,0.2593,0.2593,29636.0,10.2968,0.403,1985339.0,11,27,2.8519,3,3,0.9259,qris,0,0,1
AUG_0483,65,2,heavy_gambler,1,17,0,0.25,0.25,0.25,41512.0,10.6338,0.5768,2014975.0,11,28,2.75,3,3,0.9286,qris,0,0,1
AUG_0483,67,2,heavy_gambler,1,19,0,0.2414,0.2414,0.2414,222288.0,12.3117,3.1346,2056487.0,11,29,2.6552,3,3,0.931,ewallet,0,0,0
AUG_0483,70,2,heavy_gambler,1,22,1,0.2333,0.2333,0.2333,11965.0,9.3898,0.1575,2278775.0,11,30,2.5667,3,3,0.9,qris,1,0,1
AUG_0483,72,3,heavy_gambler,1,0,1,0.2581,0.2581,0.2581,21257.0,9.9645,0.2877,2290740.0,11,31,2.4839,3,3,0.9032,qris,0,0,1
AUG_0483,74,3,heavy_gambler,1,2,1,0.2812,0.2812,0.2812,26739.0,10.1939,0.3701,2311997.0,11,32,2.4062,3,3,0.9062,qris,0,0,1
AUG_0483,76,3,heavy_gambler,1,4,1,0.303,0.303,0.303,15852.0,9.6711,0.2237,2338736.0,11,33,2.3333,3,3,0.9091,qris,0,0,1
AUG_0483,78,3,heavy_gambler,1,6,0,0.3235,0.3235,0.3235,45907.0,10.7344,0.6629,2354588.0,11,34,2.2647,3,3,0.9118,qris,0,0,1
AUG_0483,80,3,heavy_gambler,1,8,0,0.3143,0.3143,0.3143,34398.0,10.4458,0.5015,2400495.0,11,35,2.2,3,3,0.9143,qris,0,0,1
AUG_0483,82,3,heavy_gambler,1,10,0,0.3056,0.3056,0.3056,46343.0,10.7438,0.6852,2434893.0,11,36,2.1389,3,3,0.9167,qris,0,0,1
AUG_0483,84,3,heavy_gambler,1,12,0,0.2973,0.2973,0.2973,20754.0,9.9405,0.3095,2481236.0,11,37,2.0811,3,3,0.9189,qris,0,0,1
AUG_0483,87,3,heavy_gambler,1,15,0,0.2895,0.2895,0.2895,409261.0,12.9221,6.2158,2501990.0,11,38,2.0263,3,3,0.9211,ewallet,0,0,0
AUG_0483,89,3,heavy_gambler,1,17,0,0.2821,0.2821,0.2821,8590.0,9.0585,0.1151,2911251.0,11,39,1.9744,3,3,0.8974,qris,1,0,1
AUG_0483,91,3,heavy_gambler,1,19,0,0.275,0.275,0.275,20524.0,9.9294,0.2812,2919841.0,11,40,1.925,3,3,0.9,qris,1,0,1
AUG_0483,93,3,heavy_gambler,1,21,0,0.2683,0.2683,0.2683,30641.0,10.3301,0.4273,2940365.0,11,41,1.878,3,3,0.9024,qris,0,0,1
AUG_0483,95,3,heavy_gambler,1,23,1,0.2619,0.2619,0.2619,36289.0,10.4993,0.513,2971006.0,11,42,1.8333,3,3,0.9048,qris,0,0,1
AUG_0483,97,4,heavy_gambler,1,1,1,0.2791,0.2791,0.2791,28614.0,10.2617,0.4091,3007295.0,11,43,1.7907,3,3,0.907,qris,0,0,1
AUG_0484,12,0,heavy_gambler,1,12,0,0.0,0.0,0.0,595062.0,13.2964,1.0,0.0,0,0,0.0,0,0,0.0,ewallet,0,0,0
AUG_0484,14,0,heavy_gambler,1,14,0,0.0,0.0,0.0,18257.0,9.8124,0.0307,595062.0,1,1,7.0,1,1,0.0,qris,0,0,1
AUG_0484,16,0,heavy_gambler,1,16,0,0.0,0.0,0.0,33697.0,10.4252,0.1099,613319.0,2,2,7.0,2,2,0.5,qris,0,0,1
AUG_0484,18,0,heavy_gambler,1,18,0,0.0,0.0,0.0,12050.0,9.3969,0.0559,647016.0,3,3,7.0,2,2,0.6667,qris,0,0,1
AUG_0484,20,0,heavy_gambler,1,20,0,0.0,0.0,0.0,41213.0,10.6265,0.2501,659066.0,4,4,7.0,2,2,0.75,qris,0,0,1
AUG_0484,22,0,heavy_gambler,1,22,1,0.0,0.0,0.0,10388.0,9.2485,0.0742,700279.0,5,5,7.0,2,2,0.8,qris,0,0,1
AUG_0484,25,1,heavy_gambler,1,1,1,0.1667,0.1667,0.1667,40488.0,10.6088,0.3418,710667.0,6,6,7.0,2,2,0.8333,qris,0,0,1
AUG_0484,27,1,heavy_gambler,1,3,1,0.2857,0.2857,0.2857,36893.0,10.5158,0.3438,751155.0,7,7,7.0,2,2,0.8571,qris,0,0,1
AUG_0484,29,1,heavy_gambler,1,5,0,0.375,0.375,0.375,20317.0,9.9193,0.2063,788048.0,8,8,7.0,2,2,0.875,qris,0,0,1
AUG_0484,31,1,heavy_gambler,1,7,0,0.3333,0.3333,0.3333,58553.0,10.9777,0.6519,808365.0,9,9,7.0,2,2,0.8889,qris,0,0,1
AUG_0484,34,1,heavy_gambler,1,10,0,0.3,0.3,0.3,207962.0,12.2451,2.3989,866918.0,10,10,7.0,3,3,0.9,ewallet,0,0,0
AUG_0484,36,1,heavy_gambler,1,12,0,0.2727,0.2727,0.2727,10586.0,9.2674,0.1083,1074880.0,11,11,7.0,3,3,0.8182,qris,1,0,1
AUG_0484,38,1,heavy_gambler,1,14,0,0.25,0.25,0.25,25862.0,10.1606,0.2859,1085466.0,11,12,6.4167,3,3,0.8333,qris,0,0,1
AUG_0484,40,1,heavy_gambler,1,16,0,0.2308,0.2308,0.2308,18285.0,9.8139,0.2139,1111328.0,11,13,5.9231,3,3,0.8462,qris,0,0,1
AUG_0484,42,1,heavy_gambler,1,18,0,0.2143,0.2143,0.2143,46516.0,10.7476,0.5765,1129613.0,11,14,5.5,3,3,0.8571,qris,0,0,1
AUG_0484,44,1,heavy_gambler,1,20,0,0.2,0.2,0.2,14367.0,9.5728,0.1832,1176129.0,11,15,5.1333,3,3,0.8667,qris,0,0,1
AUG_0484,46,1,heavy_gambler,1,22,1,0.1875,0.1875,0.1875,37329.0,10.5276,0.5017,1190496.0,11,16,4.8125,3,3,0.875,qris,0,0,1
AUG_0484,48,2,heavy_gambler,1,0,1,0.2353,0.2353,0.2353,48419.0,10.7877,0.6704,1227825.0,11,17,4.5294,3,3,0.8824,qris,0,0,1
AUG_0484,50,2,heavy_gambler,1,2,1,0.2778,0.2778,0.2778,25909.0,10.1624,0.3654,1276244.0,11,18,4.2778,3,3,0.8889,qris,0,0,1
AUG_0484,53,2,heavy_gambler,1,5,0,0.3158,0.3158,0.3158,423653.0,12.9567,6.1816,1302153.0,11,19,4.0526,3,3,0.8947,ewallet,0,0,0
AUG_0484,55,2,heavy_gambler,1,7,0,0.3,0.3,0.3,23408.0,10.0609,0.2713,1725806.0,11,20,3.85,3,3,0.85,qris,1,0,1
AUG_0484,57,2,heavy_gambler,1,9,0,0.2857,0.2857,0.2857,10963.0,9.3024,0.1316,1749214.0,11,21,3.6667,3,3,0.8571,qris,1,0,1
AUG_0484,59,2,heavy_gambler,1,11,0,0.2727,0.2727,0.2727,27867.0,10.2352,0.3483,1760177.0,11,22,3.5,3,3,0.8636,qris,0,0,1
AUG_0484,61,2,heavy_gambler,1,13,0,0.2609,0.2609,0.2609,26851.0,10.1981,0.3454,1788044.0,11,23,3.3478,3,3,0.8696,qris,0,0,1
AUG_0484,63,2,heavy_gambler,1,15,0,0.25,0.25,0.25,45812.0,10.7323,0.6058,1814895.0,11,24,3.2083,3,3,0.875,qris,0,0,1
AUG_0484,66,2,heavy_gambler,1,18,0,0.24,0.24,0.24,17406.0,9.7646,0.2339,1860707.0,11,25,3.08,3,3,0.88,qris,0,0,1
AUG_0484,68,2,heavy_gambler,1,20,0,0.2308,0.2308,0.2308,12616.0,9.4428,0.1747,1878113.0,11,26,2.9615,3,3,0.8846,qris,0,0,1
AUG_0484,70,2,heavy_gambler,1,22,1,0.2222,0.2222,0.2222,32637.0,10.3932,0.4661,1890729.0,11,27,2.8519,3,3,0.8889,qris,0,0,1
AUG_0484,72,3,heavy_gambler,1,0,1,0.25,0.25,0.25,57198.0,10.9543,0.8327,1923366.0,11,28,2.75,3,3,0.8929,qris,0,0,1
AUG_0484,74,3,heavy_gambler,1,2,1,0.2759,0.2759,0.2759,209326.0,12.2517,3.065,1980564.0,11,29,2.6552,3,3,0.8966,ewallet,0,0,0
AUG_0484,77,3,heavy_gambler,1,5,0,0.3,0.3,0.3,10017.0,9.2121,0.1372,2189890.0,11,30,2.5667,3,3,0.8667,qris,1,0,1
AUG_0484,79,3,heavy_gambler,1,7,0,0.2903,0.2903,0.2903,23098.0,10.0475,0.3255,2199907.0,11,31,2.4839,3,3,0.871,qris,0,0,1
AUG_0484,81,3,heavy_gambler,1,9,0,0.2812,0.2812,0.2812,27842.0,10.2343,0.4008,2223005.0,11,32,2.4062,3,3,0.875,qris,0,0,1
AUG_0484,83,3,heavy_gambler,1,11,0,0.2727,0.2727,0.2727,14926.0,9.6109,0.2188,2250847.0,11,33,2.3333,3,3,0.8788,qris,0,0,1
AUG_0484,85,3,heavy_gambler,1,13,0,0.2647,0.2647,0.2647,49694.0,10.8137,0.7457,2265773.0,11,34,2.2647,3,3,0.8824,qris,0,0,1
AUG_0484,87,3,heavy_gambler,1,15,0,0.2571,0.2571,0.2571,41770.0,10.64,0.6314,2315467.0,11,35,2.2,3,3,0.8857,qris,0,0,1
AUG_0484,89,3,heavy_gambler,1,17,0,0.25,0.25,0.25,46487.0,10.7469,0.71,2357237.0,11,36,2.1389,3,3,0.8889,qris,0,0,1
AUG_0484,91,3,heavy_gambler,1,19,0,0.2432,0.2432,0.2432,21368.0,9.9697,0.3289,2403724.0,11,37,2.0811,3,3,0.8919,qris,0,0,1
AUG_0484,94,3,heavy_gambler,1,22,1,0.2368,0.2368,0.2368,562947.0,13.2409,8.8211,2425092.0,11,38,2.0263,3,3,0.8947,qris,0,0,0
AUG_0484,96,4,heavy_gambler,1,0,1,0.2564,0.2564,0.2564,10835.0,9.2906,0.1414,2988039.0,11,39,1.9744,3,3,0.8974,qris,1,0,1
AUG_0484,98,4,heavy_gambler,1,2,1,0.275,0.275,0.275,19293.0,9.8675,0.2573,2998874.0,11,40,1.925,3,3,0.9,qris,1,0,1
AUG_0484,100,4,heavy_gambler,1,4,1,0.2927,0.2927,0.2927,24969.0,10.1254,0.3392,3018167.0,11,41,1.878,3,3,0.9024,qris,0,0,1
AUG_0484,102,4,heavy_gambler,1,6,0,0.3095,0.3095,0.3095,47075.0,10.7595,0.6497,3043136.0,11,42,1.8333,3,3,0.9048,qris,0,0,1
AUG_0484,104,4,heavy_gambler,1,8,0,0.3023,0.3023,0.3023,24709.0,10.115,0.3438,3090211.0,11,43,1.7907,3,3,0.907,qris,0,0,1
AUG_0485,8,0,heavy_gambler,1,8,0,0.0,0.0,0.0,580103.0,13.271,1.0,0.0,0,0,0.0,0,0,0.0,ewallet,0,0,0
AUG_0485,10,0,heavy_gambler,1,10,0,0.0,0.0,0.0,19432.0,9.8747,0.0335,580103.0,1,1,7.0,1,1,0.0,qris,0,0,1
AUG_0485,12,0,heavy_gambler,1,12,0,0.0,0.0,0.0,30875.0,10.3377,0.103,599535.0,2,2,7.0,2,2,0.5,qris,0,0,1
AUG_0485,14,0,heavy_gambler,1,14,0,0.0,0.0,0.0,12074.0,9.3989,0.0575,630410.0,3,3,7.0,2,2,0.6667,qris,0,0,1
AUG_0485,16,0,heavy_gambler,1,16,0,0.0,0.0,0.0,53142.0,10.8807,0.3309,642484.0,4,4,7.0,2,2,0.75,qris,0,0,1
AUG_0485,18,0,heavy_gambler,1,18,0,0.0,0.0,0.0,10462.0,9.2556,0.0752,695626.0,5,5,7.0,2,2,0.8,qris,0,0,1
AUG_0485,21,0,heavy_gambler,1,21,0,0.0,0.0,0.0,29246.0,10.2835,0.2485,706088.0,6,6,7.0,2,2,0.8333,qris,0,0,1
AUG_0485,23,0,heavy_gambler,1,23,1,0.0,0.0,0.0,45291.0,10.7209,0.4311,735334.0,7,7,7.0,2,2,0.8571,qris,0,0,1
AUG_0485,25,1,heavy_gambler,1,1,1,0.125,0.125,0.125,22766.0,10.0331,0.2333,780625.0,8,8,7.0,2,2,0.875,qris,0,0,1
AUG_0485,27,1,heavy_gambler,1,3,1,0.2222,0.2222,0.2222,51197.0,10.8435,0.5735,803391.0,9,9,7.0,2,2,0.8889,qris,0,0,1
AUG_0485,30,1,heavy_gambler,1,6,0,0.3,0.3,0.3,272389.0,12.515,3.1874,854588.0,10,10,7.0,3,3,0.9,qris,0,0,0
AUG_0485,32,1,heavy_gambler,1,8,0,0.2727,0.2727,0.2727,8186.0,9.0103,0.0799,1126977.0,11,11,7.0,3,3,0.9091,qris,1,0,1
AUG_0485,34,1,heavy_gambler,1,10,0,0.25,0.25,0.25,28618.0,10.2618,0.3025,1135163.0,11,12,6.4167,3,3,0.9167,qris,0,0,1
AUG_0485,36,1,heavy_gambler,1,12,0,0.2308,0.2308,0.2308,16155.0,9.69,0.1805,1163781.0,11,13,5.9231,3,3,0.9231,qris,0,0,1
AUG_0485,38,1,heavy_gambler,1,14,0,0.2143,0.2143,0.2143,49830.0,10.8164,0.5912,1179936.0,11,14,5.5,3,3,0.9286,qris,0,0,1
AUG_0485,40,1,heavy_gambler,1,16,0,0.2,0.2,0.2,14872.0,9.6073,0.1814,1229766.0,11,15,5.1333,3,3,0.9333,qris,0,0,1
AUG_0485,42,1,heavy_gambler,1,18,0,0.1875,0.1875,0.1875,29864.0,10.3044,0.3839,1244638.0,11,16,4.8125,3,3,0.9375,qris,0,0,1
AUG_0485,44,1,heavy_gambler,1,20,0,0.1765,0.1765,0.1765,43251.0,10.6748,0.5769,1274502.0,11,17,4.5294,3,3,0.9412,qris,0,0,1
AUG_0485,46,1,heavy_gambler,1,22,1,0.1667,0.1667,0.1667,26304.0,10.1775,0.3593,1317753.0,11,18,4.2778,3,3,0.9444,qris,0,0,1
AUG_0485,49,2,heavy_gambler,1,1,1,0.2105,0.2105,0.2105,499660.0,13.1217,7.0633,1344057.0,11,19,4.0526,3,3,0.9474,ewallet,0,0,0
AUG_0485,51,2,heavy_gambler,1,3,1,0.25,0.25,0.25,19764.0,9.8917,0.2144,1843717.0,11,20,3.85,3,3,0.9,qris,1,0,1
AUG_0485,53,2,heavy_gambler,1,5,0,0.2857,0.2857,0.2857,11551.0,9.3546,0.1302,1863481.0,11,21,3.6667,3,3,0.9048,qris,1,0,1
AUG_0485,55,2,heavy_gambler,1,7,0,0.2727,0.2727,0.2727,28525.0,10.2586,0.3347,1875032.0,11,22,3.5,3,3,0.9091,qris,0,0,1
AUG_0485,57,2,heavy_gambler,1,9,0,0.2609,0.2609,0.2609,29622.0,10.2963,0.3579,1903557.0,11,23,3.3478,3,3,0.913,qris,0,0,1
AUG_0485,59,2,heavy_gambler,1,11,0,0.25,0.25,0.25,49325.0,10.8062,0.6124,1933179.0,11,24,3.2083,3,3,0.9167,qris,0,0,1
AUG_0485,62,2,heavy_gambler,1,14,0,0.24,0.24,0.24,19672.0,9.887,0.2481,1982504.0,11,25,3.08,3,3,0.92,qris,0,0,1
AUG_0485,64,2,heavy_gambler,1,16,0,0.2308,0.2308,0.2308,16338.0,9.7013,0.2122,2002176.0,11,26,2.9615,3,3,0.9231,qris,0,0,1
AUG_0485,66,2,heavy_gambler,1,18,0,0.2222,0.2222,0.2222,40816.0,10.6169,0.546,2018514.0,11,27,2.8519,3,3,0.9259,qris,0,0,1
AUG_0485,68,2,heavy_gambler,1,20,0,0.2143,0.2143,0.2143,43584.0,10.6825,0.5926,2059330.0,11,28,2.75,3,3,0.9286,qris,0,0,1
AUG_0485,70,2,heavy_gambler,1,22,1,0.2069,0.2069,0.2069,287160.0,12.5678,3.96,2102914.0,11,29,2.6552,3,3,0.931,ewallet,0,0,0
AUG_0485,73,3,heavy_gambler,1,1,1,0.2333,0.2333,0.2333,11058.0,9.311,0.1388,2390074.0,11,30,2.5667,3,3,0.9,qris,1,0,1
AUG_0485,75,3,heavy_gambler,1,3,1,0.2581,0.2581,0.2581,18713.0,9.837,0.2416,2401132.0,11,31,2.4839,3,3,0.9032,qris,0,0,1
AUG_0485,77,3,heavy_gambler,1,5,0,0.2812,0.2812,0.2812,33937.0,10.4323,0.4488,2419845.0,11,32,2.4062,3,3,0.9062,qris,0,0,1
AUG_0485,79,3,heavy_gambler,1,7,0,0.2727,0.2727,0.2727,15498.0,9.6485,0.2084,2453782.0,11,33,2.3333,3,3,0.9091,qris,0,0,1
AUG_0485,81,3,heavy_gambler,1,9,0,0.2647,0.2647,0.2647,46237.0,10.7416,0.6366,2469280.0,11,34,2.2647,3,3,0.9118,qris,0,0,1
AUG_0485,83,3,heavy_gambler,1,11,0,0.2571,0.2571,0.2571,36944.0,10.5172,0.514,2515517.0,11,35,2.2,3,3,0.9143,qris,0,0,1
AUG_0485,85,3,heavy_gambler,1,13,0,0.25,0.25,0.25,42101.0,10.6479,0.5938,2552461.0,11,36,2.1389,3,3,0.9167,qris,0,0,1
AUG_0485,87,3,heavy_gambler,1,15,0,0.2432,0.2432,0.2432,21068.0,9.9556,0.3004,2594562.0,11,37,2.0811,3,3,0.9189,qris,0,0,1
AUG_0485,90,3,heavy_gambler,1,18,0,0.2368,0.2368,0.2368,414233.0,12.9342,6.018,2615630.0,11,38,2.0263,3,3,0.9211,ewallet,0,0,0
AUG_0485,92,3,heavy_gambler,1,20,0,0.2308,0.2308,0.2308,9685.0,9.1784,0.1247,3029863.0,11,39,1.9744,3,3,0.8974,qris,1,0,1
AUG_0485,94,3,heavy_gambler,1,22,1,0.225,0.225,0.225,19645.0,9.8856,0.2585,3039548.0,11,40,1.925,3,3,0.9,qris,1,0,1
AUG_0485,96,4,heavy_gambler,1,0,1,0.2439,0.2439,0.2439,31487.0,10.3574,0.422,3059193.0,11,41,1.878,3,3,0.9024,qris,0,0,1
AUG_0485,98,4,heavy_gambler,1,2,1,0.2619,0.2619,0.2619,46830.0,10.7543,0.6364,3090680.0,11,42,1.8333,3,3,0.9048,qris,0,0,1
